0.02155323973034584, 1.216235632183908
0.2817880353072409, 1.2341954022988506
0.5666587855861098, 1.2629310344827585
0.7460443037974684, 1.2916666666666665
0.911342390513604, 1.309626436781609
1.1750933604927496, 1.3275862068965516
1.3474010621271642, 1.3347701149425286
1.5724589577574082, 1.3455459770114941
1.7517762743101022, 1.3419540229885056
0.017612699451961866, 1.0150862068965516
0.1547586570638732, 1.0222701149425286
0.2813636694311073, 1.0330459770114941
0.49240233522479265, 1.0653735632183907
0.5697960618846696, 1.0833333333333333
0.7386406348513506, 1.1156609195402298
0.8969366846112807, 1.1479885057471264
1.0165320820602357, 1.1695402298850575
1.1888852514670933, 1.1982758620689655
1.3471585673408022, 1.2198275862068966
1.554650746883942, 1.2377873563218391
1.8184244507493088, 1.266522988505747
2.0645869707551285, 1.280890804597701
2.2896600223095205, 1.2988505747126435
2.5147179179397643, 1.309626436781609
2.743307143896406, 1.3275862068965516
0.017392938551821224, 0.9109195402298849
0.1228933265434794, 0.9181034482758621
0.27411913768853974, 0.9324712643678161
0.4534970779378244, 0.9576149425287355
0.5977132741646054, 0.982758620689655
0.7384284519132835, 1.0150862068965516
0.8685951064552111, 1.0474137931034482
0.9917142562684902, 1.0725574712643675
1.1570426548329211, 1.1048850574712643
1.3293958242397788, 1.1336206896551724
1.4700958460643097, 1.1587643678160917
1.6951916315049225, 1.1875
1.9378682889567869, 1.216235632183908
2.082069329259421, 1.2341954022988506
2.2086819195887286, 1.2485632183908044
2.349359207527038, 1.2629310344827585
2.4759793758184196, 1.280890804597701
2.6201728381589793, 1.295258620689655
2.722164629710461, 1.3060344827586206
0.024160058683738384, 0.7852011494252873
0.12613669431107238, 0.7887931034482758
0.2738463310538824, 0.8031609195402298
0.4180549493185897, 0.8247126436781607
0.5622711455453708, 0.8498563218390804
0.6713255977496484, 0.8749999999999998
0.805008426693826, 0.9073275862068964
0.896482006886852, 0.9324712643678161
0.9879480091178039, 0.9540229885057472
1.089962534555507, 0.975574712643678
1.2166054367331103, 1.0043103448275863
1.325652310975314, 1.0258620689655171
1.490973131577671, 1.0545977011494252
1.5964962534555507, 1.0725574712643675
1.7196078253067557, 1.0941091954022988
1.8532754983267856, 1.1192528735632183
1.9728708957757406, 1.1408045977011492
2.1030223943935202, 1.165948275862069
2.2050293418691496, 1.1839080459770115
2.3633253916290795, 1.216235632183908
2.4794046146757847, 1.2377873563218391
2.584927736553664, 1.2557471264367814
2.7115630607691936, 1.280890804597701
2.8100538338425727, 1.2988505747126435
2.859303009360299, 1.309626436781609
